Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setGasLimit,3,1,1,189
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getGasUsed,6,2,0,195
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setGasUsed,3,1,1,204
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getMixHash,3,1,0,210
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setMixHash,3,1,1,216
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getExtraData,3,1,0,222
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setExtraData,3,1,1,228
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getNonce,3,1,0,234
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setNonce,3,1,1,240
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,set,20,1,1,248
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getNumberRaw,3,1,0,271
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setNumberRaw,3,1,1,277
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getGasLimitRaw,3,1,0,283
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setGasLimitRaw,3,1,1,289
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,getGasUsedRaw,3,1,0,295
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockHeader,setGasUsedRaw,3,1,1,301
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,EthereumBlockReader,2,1,0,48
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,EthereumBlockReader,14,3,4,56
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,readBlock,18,3,0,88
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,parseRLPBlockHeader,19,1,1,111
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,parseRLPTransactions,20,3,1,138
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,parseRLPUncleHeaders,9,2,1,169
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,readRawBlock,57,11,0,185
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockReader,close,5,2,0,246
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockWritable,write,3,1,1,27
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumBlockWritable,readFields,3,1,1,32
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,EthereumTransaction,2,1,0,43
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getNonce,3,1,0,49
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setNonce,3,1,1,53
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getValue,6,2,0,57
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setValue,3,1,1,64
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getReceiveAddress,3,1,0,68
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setReceiveAddress,3,1,1,72
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getGasPrice,6,2,0,77
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setGasPrice,3,1,1,84
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getGasLimit,6,2,0,88
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setGasLimit,3,1,1,95
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getData,3,1,0,99
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setData,3,1,1,103
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,set,14,1,1,109
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getSig_v,3,1,0,124
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setSig_v,3,1,1,128
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getSig_r,3,1,0,132
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setSig_r,3,1,1,136
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getSig_s,3,1,0,140
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setSig_s,3,1,1,144
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getValueRaw,3,1,0,148
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setValueRaw,3,1,1,152
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getGasPriceRaw,3,1,0,156
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setGasPriceRaw,3,1,1,160
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,getGasLimitRaw,3,1,0,164
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransaction,setGasLimitRaw,3,1,1,168
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransactionWritable,write,3,1,1,29
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumTransactionWritable,readFields,3,1,1,34
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,rlpDecodeNextItem,15,3,1,69
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,detectRLPObjectType,27,6,1,91
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertIndicatorToRLPSize,9,2,1,127
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,decodeRLPElement,31,5,1,146
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,encodeRLPElement,42,9,1,181
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,encodeRLPList,47,9,1,224
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,getRLPListSize,18,3,1,274
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,decodeRLPList,38,7,1,312
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,calculateChainId,8,2,1,358
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,getTransactionHash,16,1,1,374
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,getTransactionHashWithoutSignature,13,1,1,397
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,getTransactionHashWithDummySignatureEIP155,16,1,1,417
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,getSendAddress,58,8,2,441
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertVarNumberToBigInteger,3,1,1,523
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertVarNumberToBigInteger,9,3,1,534
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertVarNumberToLong,21,7,1,551
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToByte,7,2,1,577
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToShort,18,4,1,592
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToInt,18,4,1,619
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToLong,18,4,1,645
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertLongToVarInt,15,3,1,671
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToString,7,2,1,697
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertToString,7,2,2,713
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertHexStringToByteArray,3,1,1,731
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,convertByteArrayToHexString,3,1,1,744
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtil,reverseByteArray,7,2,1,757
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataGenesisBlockAvailable,9,1,0,51
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock1Available,9,1,0,62
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock1346406Available,9,1,0,73
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock3346406Available,9,1,0,84
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock0to10Available,9,1,0,95
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock351000to3510010Available,9,1,0,106
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlock4800251Available,9,1,0,118
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,checkTestDataBlocks70000007000010Available,9,1,0,129
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseGenesisBlockAsEthereumRawBlockHeap,20,2,0,140
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseGenesisBlockAsEthereumRawBlockDirect,20,2,0,161
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlockOneAsEthereumRawBlockHeap,20,2,0,182
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlockOneAsEthereumRawBlockDirect,20,2,0,203
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumRawBlockHeap,20,2,0,224
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumRawBlockDirect,20,2,0,245
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3346406AsEthereumRawBlockHeap,20,2,0,266
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3346406AsEthereumRawBlockDirect,20,2,0,287
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock0to10AsEthereumRawBlockHeap,40,2,0,308
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock0to10AsEthereumRawBlockDirect,40,2,0,349
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock35100to351010AsEthereumRawBlockHeap,40,2,0,390
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock35100to351010AsEthereumRawBlockDirect,40,2,0,432
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseGenesisBlockAsEthereumBlockHeap,52,2,0,473
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseGenesisBlockAsEthereumBlockDirect,52,2,0,531
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlockOneAsEthereumBlockHeap,55,2,0,587
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlockOneAsEthereumBlockDirect,55,2,0,649
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockHeap,5,1,0,711
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockHeapBlockChecks,55,2,0,725
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockHeapTransactionChecks0to2,75,2,0,788
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockHeapTransactionChecks3to5,75,2,0,872
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockDirect,5,1,0,955
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockDirectBlockChecks,55,2,0,961
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockDirectTransactionChecks0to2,75,2,0,1023
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock1346406AsEthereumBlockDirectTransactionChecks3to5,75,2,0,1104
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3346406AsEthereumBlockHeap,55,2,0,1189
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3346406AsEthereumBlockDirect,55,2,0,1254
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock0to10AsEthereumBlockHeap,105,2,0,1320
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock0to10AsEthereumBlockDirect,105,2,0,1427
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3510000to3510010AsEthereumBlockHeap,105,2,0,1534
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock3510000to3510010AsEthereumBlockDirect,105,2,0,1641
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,parseBlock7000000to7000010AsEthereumBlockHeap,29,2,0,1749
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,issue46ParseBlock4800251AsEthereumBlockHeap,25,3,0,1780
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,issue47ParseBlock4800251AsEthereumBlockHeap,23,2,0,1810
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumFormatReaderTest,issue48ParseBlock4800251AsEthereumBlockHeap,23,2,0,1835
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,checkTestDataBlock1346406Available,9,1,0,55
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPElementString,9,1,0,66
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPListString,16,1,0,77
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPEmptyString,8,1,0,95
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPEmptyList,6,1,0,105
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPElementInt15,9,1,0,113
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPElementInt1024,9,1,0,124
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPListSet3,20,1,0,135
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,decodeRLPElementLargeString,11,1,0,157
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,encodeRLPElementLargeByteArray,7,1,0,170
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,encodeRLPElementLargeByteArray2,7,1,0,178
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,calculateChainIdBlock1346406,31,2,0,187
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,getTransActionHashBlock1346406,37,2,0,219
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common,EthereumUtilTest,getTransActionSendAddressBlock1346406,37,2,0,257
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common.rlp,RLPElement,RLPElement,4,1,2,24
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common.rlp,RLPElement,getRawData,3,1,0,29
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common.rlp,RLPElement,getIndicator,3,1,0,33
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common.rlp,RLPList,RLPList,3,1,1,25
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.common.rlp,RLPList,getRlpList,3,1,0,29
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.exception,EthereumBlockReadException,EthereumBlockReadException,3,1,1,23
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumFileInputFormat,configure,3,1,1,41
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumFileInputFormat,isSplitable,3,1,2,47
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,AbstractEthereumRecordReader,38,3,3,71
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,getFilePosition,3,1,0,126
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,getEnd,3,1,0,139
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,getEbr,3,1,0,150
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,getProgress,8,2,0,169
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,isCompressedInput,3,1,0,183
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,getPos,3,1,0,195
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,AbstractEthereumRecordReader,close,13,3,0,207
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumBlockFileInputFormat,getRecordReader,3,1,3,32
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumBlockRecordReader,EthereumBlockRecordReader,3,1,3,37
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumBlockRecordReader,next,20,3,2,42
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumBlockRecordReader,createKey,3,1,0,74
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumBlockRecordReader,createValue,3,1,0,79
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,bytesToHex,9,2,1,59
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,oneTimeSetUp,4,1,0,68
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,oneTimeTearDown,2,1,0,75
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,setUp,2,1,0,80
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,tearDown,2,1,0,84
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataGenesisBlockAvailable,9,1,0,89
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock1Available,9,1,0,100
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock1346406Available,9,1,0,111
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock3346406Available,9,1,0,122
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock0to10Available,9,1,0,133
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock351000to3510010Available,9,1,0,144
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock1346406Bzip2CompressedAvailable,9,1,0,155
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock1346406AGzipCompressedvailable,9,1,0,166
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock403419,9,1,0,177
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,checkTestDataBlock447533,9,1,0,187
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatGenesisBlock,20,1,0,198
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock403419,23,1,0,222
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock447533,23,1,0,258
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1,20,1,0,295
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406,20,1,0,319
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock3346406,20,1,0,343
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock0to10,25,3,0,368
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock3510000to3510010,25,3,0,397
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406GzipCompressed,20,1,0,426
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapred,EthereumFormatHadoopTest,readEthereumBlockInputFormatBlock1346406Bzip2Compressed,20,1,0,449
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumFileInputFormat,createRecordReader,0,1,2,32
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumFileInputFormat,isSplitable,3,1,2,36
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,AbstractEthereumRecordReader,5,1,1,62
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,initialize,28,3,2,77
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,getEbr,3,1,0,117
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,getProgress,8,2,0,136
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,getEnd,3,1,0,145
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,getFilePosition,3,1,0,156
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,close,13,3,0,176
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,AbstractEthereumRecordReader,isCompressedInput,3,1,0,196
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumBlockFileInputFormat,createRecordReader,3,1,2,32
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumBlockRecordReader,EthereumBlockRecordReader,3,1,1,39
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumBlockRecordReader,nextKeyValue,20,3,0,44
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumBlockRecordReader,getCurrentKey,3,1,0,74
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumBlockRecordReader,getCurrentValue,3,1,0,86
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,bytesToHex,9,2,1,61
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,oneTimeSetUp,4,1,0,71
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,oneTimeTearDown,2,1,0,78
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,setUp,2,1,0,83
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,tearDown,2,1,0,87
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataGenesisBlockAvailable,9,1,0,92
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock1Available,9,1,0,103
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock1346406Available,9,1,0,114
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock3346406Available,9,1,0,125
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock0to10Available,9,1,0,136
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock351000to3510010Available,9,1,0,147
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock1346406Bzip2CompressedAvailable,9,1,0,158
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock1346406AGzipCompressedvailable,9,1,0,169
hadoopcryptoledger,org.zuinnote.hadoop.ethereum.format.mapreduce,EthereumFormatHadoopTest,checkTestDataBlock403419,9,1,0,180
