recovery_id,recovery_project_reference,datacenter_reference,deployment_id,recovery_guid,recovery_latitude,recovery_longitude,recovery_datetime_utc,recovery_outcome,data_offloaded,offload_datetime_utc,log_filenames,recovery_comments
Rockface-R11-VR2W-300583-2,ALS,OTN-Global,Rockface-R11-VR2W-300583-2,OTN-GlobalALSRockface-R11-VR2W-300583-2Rockface-R11-VR2W-300583-2,74.73463,-95.05366,2010-08-29T18:00:00Z,RECOVERD,N,NULL,NULL,Deployment/Recovery Notes: no depth information received
RB25-VR2W-180-300599-1,ALS,OTN-Global,RB25-VR2W-180-300599-1,OTN-GlobalALSRB25-VR2W-180-300599-1RB25-VR2W-180-300599-1,74.67444,-94.87147,2012-09-18T19:07:00Z,RECOVERD,N,NULL,NULL,NULL
RB26-VR2W-110522-1,ALS,OTN-Global,RB26-VR2W-110522-1,OTN-GlobalALSRB26-VR2W-110522-1RB26-VR2W-110522-1,74.67447,-94.86135,2012-09-18T19:11:00Z,RECOVERD,N,NULL,NULL,NULL
RB26-VR2W-180-300777-1,ALS,OTN-Global,RB26-VR2W-180-300777-1,OTN-GlobalALSRB26-VR2W-180-300777-1RB26-VR2W-180-300777-1,74.67447,-94.86135,2012-09-18T19:11:00Z,RECOVERD,N,NULL,NULL,NULL
RB27-VR2W-110536-1,ALS,OTN-Global,RB27-VR2W-110536-1,OTN-GlobalALSRB27-VR2W-110536-1RB27-VR2W-110536-1,74.6745,-94.85114,2012-09-18T19:17:00Z,RECOVERD,N,NULL,NULL,NULL
RB27-VR2W-180-300614-1,ALS,OTN-Global,RB27-VR2W-180-300614-1,OTN-GlobalALSRB27-VR2W-180-300614-1RB27-VR2W-180-300614-1,74.6745,-94.85114,2012-09-18T19:17:00Z,RECOVERD,N,NULL,NULL,NULL
RB28-VR2W-110532-1,ALS,OTN-Global,RB28-VR2W-110532-1,OTN-GlobalALSRB28-VR2W-110532-1RB28-VR2W-110532-1,74.67452,-94.84094,2012-09-18T19:21:00Z,RECOVERD,N,NULL,NULL,NULL
RB28-VR2W-180-300789-1,ALS,OTN-Global,RB28-VR2W-180-300789-1,OTN-GlobalALSRB28-VR2W-180-300789-1RB28-VR2W-180-300789-1,74.67452,-94.84094,2012-09-18T19:21:00Z,RECOVERD,N,NULL,NULL,NULL
RB29-VR2W-110539-1,ALS,OTN-Global,RB29-VR2W-110539-1,OTN-GlobalALSRB29-VR2W-110539-1RB29-VR2W-110539-1,74.67455,-94.83072,2012-09-18T19:26:00Z,RECOVERD,N,NULL,NULL,NULL
RB18-VR2W-110538-1,ALS,OTN-Global,RB18-VR2W-110538-1,OTN-GlobalALSRB18-VR2W-110538-1RB18-VR2W-110538-1,74.68004,-94.83094,2012-09-18T23:56:00Z,RECOVERD,N,NULL,NULL,NULL
RB18-VR2W-180-300609-1,ALS,OTN-Global,RB18-VR2W-180-300609-1,OTN-GlobalALSRB18-VR2W-180-300609-1RB18-VR2W-180-300609-1,74.68004,-94.83094,2012-09-18T23:56:00Z,RECOVERD,N,NULL,NULL,NULL
RB19-VR2W-110546-1,ALS,OTN-Global,RB19-VR2W-110546-1,OTN-GlobalALSRB19-VR2W-110546-1RB19-VR2W-110546-1,74.67716,-94.87163,2012-09-18T23:38:00Z,RECOVERD,N,NULL,NULL,NULL
RB19-VR2W-180-300776-1,ALS,OTN-Global,RB19-VR2W-180-300776-1,OTN-GlobalALSRB19-VR2W-180-300776-1RB19-VR2W-180-300776-1,74.67716,-94.87163,2012-09-18T23:38:00Z,RECOVERD,N,NULL,NULL,NULL
RB20-VR2W-110544-1,ALS,OTN-Global,RB20-VR2W-110544-1,OTN-GlobalALSRB20-VR2W-110544-1RB20-VR2W-110544-1,74.67718,-94.86147,2012-09-18T23:45:00Z,RECOVERD,N,NULL,NULL,NULL
RB20-VR2W-180-300796-1,ALS,OTN-Global,RB20-VR2W-180-300796-1,OTN-GlobalALSRB20-VR2W-180-300796-1RB20-VR2W-180-300796-1,74.67718,-94.86147,2012-09-18T23:45:00Z,RECOVERD,N,NULL,NULL,NULL
RB24-VR2W-110531-1,ALS,OTN-Global,RB24-VR2W-110531-1,OTN-GlobalALSRB24-VR2W-110531-1RB24-VR2W-110531-1,74.67728,-94.82061,2012-09-18T21:51:00Z,RECOVERD,N,NULL,NULL,NULL
RB24-VR2W-180-300606-1,ALS,OTN-Global,RB24-VR2W-180-300606-1,OTN-GlobalALSRB24-VR2W-180-300606-1RB24-VR2W-180-300606-1,74.67728,-94.82061,2012-09-18T21:51:00Z,RECOVERD,N,NULL,NULL,NULL
RB25-VR2W-110525-1,ALS,OTN-Global,RB25-VR2W-110525-1,OTN-GlobalALSRB25-VR2W-110525-1RB25-VR2W-110525-1,74.67444,-94.87147,2012-09-18T19:07:00Z,RECOVERD,N,NULL,NULL,NULL
RB29-VR2W-180-300601-1,ALS,OTN-Global,RB29-VR2W-180-300601-1,OTN-GlobalALSRB29-VR2W-180-300601-1RB29-VR2W-180-300601-1,74.67455,-94.83072,2012-09-18T19:26:00Z,RECOVERD,N,NULL,NULL,NULL
RB30-VR2W-110537-1,ALS,OTN-Global,RB30-VR2W-110537-1,OTN-GlobalALSRB30-VR2W-110537-1RB30-VR2W-110537-1,74.67457,-94.82048,2012-09-18T19:32:00Z,RECOVERD,N,NULL,NULL,NULL
RB30-VR2W-180-300781-1,ALS,OTN-Global,RB30-VR2W-180-300781-1,OTN-GlobalALSRB30-VR2W-180-300781-1RB30-VR2W-180-300781-1,74.67457,-94.82048,2012-09-18T19:32:00Z,RECOVERD,N,NULL,NULL,NULL
RB31-VR2W-180-300797-1,ALS,OTN-Global,RB31-VR2W-180-300797-1,OTN-GlobalALSRB31-VR2W-180-300797-1RB31-VR2W-180-300797-1,74.67162,-94.87146,2012-09-18T19:00:00Z,RECOVERD,N,NULL,NULL,NULL
RB32-VR2W-180-300780-1,ALS,OTN-Global,RB32-VR2W-180-300780-1,OTN-GlobalALSRB32-VR2W-180-300780-1RB32-VR2W-180-300780-1,74.67165,-94.86122,2012-09-18T18:55:00Z,RECOVERD,N,NULL,NULL,NULL
RB33-VR2W-180-300596-1,ALS,OTN-Global,RB33-VR2W-180-300596-1,OTN-GlobalALSRB33-VR2W-180-300596-1RB33-VR2W-180-300596-1,74.67167,-94.85102,2012-09-18T18:50:00Z,RECOVERD,N,NULL,NULL,NULL
RB34-VR2W-180-300793-1,ALS,OTN-Global,RB34-VR2W-180-300793-1,OTN-GlobalALSRB34-VR2W-180-300793-1RB34-VR2W-180-300793-1,74.67171,-94.84087,2012-09-18T18:45:00Z,RECOVERD,N,NULL,NULL,NULL
RB35-VR2W-180-300766-1,ALS,OTN-Global,RB35-VR2W-180-300766-1,OTN-GlobalALSRB35-VR2W-180-300766-1RB35-VR2W-180-300766-1,74.67173,-94.83064,2012-09-18T18:41:00Z,RECOVERD,N,NULL,NULL,NULL
RB36-VR2W-180-300770-1,ALS,OTN-Global,RB36-VR2W-180-300770-1,OTN-GlobalALSRB36-VR2W-180-300770-1RB36-VR2W-180-300770-1,74.67175,-94.8204,2012-09-18T18:36:00Z,RECOVERD,N,NULL,NULL,NULL
RB37-VR2W-180-300782-1,ALS,OTN-Global,RB37-VR2W-180-300782-1,OTN-GlobalALSRB37-VR2W-180-300782-1RB37-VR2W-180-300782-1,74.66887,-94.87113,2012-09-18T18:22:00Z,RECOVERD,N,NULL,NULL,NULL
RB38-VR2W-180-300589-1,ALS,OTN-Global,RB38-VR2W-180-300589-1,OTN-GlobalALSRB38-VR2W-180-300589-1RB38-VR2W-180-300589-1,74.6689,-94.861,2012-09-18T18:15:00Z,RECOVERD,N,NULL,NULL,NULL
RB39-VR2W-180-300801-1,ALS,OTN-Global,RB39-VR2W-180-300801-1,OTN-GlobalALSRB39-VR2W-180-300801-1RB39-VR2W-180-300801-1,74.66891,-94.85089,2012-09-18T18:09:00Z,RECOVERD,N,NULL,NULL,NULL
RB3-VR2W-110524-1,ALS,OTN-Global,RB3-VR2W-110524-1,OTN-GlobalALSRB3-VR2W-110524-1RB3-VR2W-110524-1,74.68824,-94.87215,2012-09-19T00:10:00Z,RECOVERD,N,NULL,NULL,NULL
RB3-VR2W-180-300762-1,ALS,OTN-Global,RB3-VR2W-180-300762-1,OTN-GlobalALSRB3-VR2W-180-300762-1RB3-VR2W-180-300762-1,74.68824,-94.87215,2012-09-19T00:10:00Z,RECOVERD,N,NULL,NULL,NULL
RB40-VR2W-180-300794-1,ALS,OTN-Global,RB40-VR2W-180-300794-1,OTN-GlobalALSRB40-VR2W-180-300794-1RB40-VR2W-180-300794-1,74.66894,-94.84069,2012-09-18T18:07:00Z,RECOVERD,N,NULL,NULL,NULL
RB41-VR2W-180-300764-1,ALS,OTN-Global,RB41-VR2W-180-300764-1,OTN-GlobalALSRB41-VR2W-180-300764-1RB41-VR2W-180-300764-1,74.66895,-94.83046,2012-09-18T17:55:00Z,RECOVERD,N,NULL,NULL,NULL
RB42-VR2W-180-300790-1,ALS,OTN-Global,RB42-VR2W-180-300790-1,OTN-GlobalALSRB42-VR2W-180-300790-1RB42-VR2W-180-300790-1,74.66899,-94.82024,2012-09-18T17:48:00Z,RECOVERD,N,NULL,NULL,NULL
RB9-VR2W-110542-1,ALS,OTN-Global,RB9-VR2W-110542-1,OTN-GlobalALSRB9-VR2W-110542-1RB9-VR2W-110542-1,74.68553,-94.84139,2012-09-19T00:00:00Z,RECOVERD,N,NULL,NULL,NULL
RB9-VR2W-180-300786-1,ALS,OTN-Global,RB9-VR2W-180-300786-1,OTN-GlobalALSRB9-VR2W-180-300786-1RB9-VR2W-180-300786-1,74.68553,-94.84139,2012-09-19T00:00:00Z,RECOVERD,N,NULL,NULL,NULL
RBD16-VR2W-110525-1,ALS,OTN-Global,RBD16-VR2W-110525-1,OTN-GlobalALSRBD16-VR2W-110525-1RBD16-VR2W-110525-1,74.64516,-94.89447,2013-07-31T20:15:00Z,RECOVERD,N,NULL,NULL,NULL
RB2-VR2W-110551-2,ALS,OTN-Global,RB2-VR2W-110551-2,OTN-GlobalALSRB2-VR2W-110551-2RB2-VR2W-110551-2,74.6911,-94.85193,2014-08-13T11:52:00Z,RECOVERD,N,NULL,NULL,NULL
RB1-VR2W-110543-2,ALS,OTN-Global,RB1-VR2W-110543-2,OTN-GlobalALSRB1-VR2W-110543-2RB1-VR2W-110543-2,74.69107,-94.86206,2014-08-13T12:00:00Z,RECOVERD,N,NULL,NULL,NULL
RBR1-VR2W-110528-2,ALS,OTN-Global,RBR1-VR2W-110528-2,OTN-GlobalALSRBR1-VR2W-110528-2RBR1-VR2W-110528-2,74.69029,-94.8621,2014-08-17T08:03:00Z,RECOVERD,N,NULL,NULL,NULL
RBVPS17-VR2W-110547-2,ALS,OTN-Global,RBVPS17-VR2W-110547-2,OTN-GlobalALSRBVPS17-VR2W-110547-2RBVPS17-VR2W-110547-2,74.68276,-94.86681,2014-08-17T08:43:00Z,RECOVERD,N,NULL,NULL,NULL
RB14-VR2W-110540-2,ALS,OTN-Global,RB14-VR2W-110540-2,OTN-GlobalALSRB14-VR2W-110540-2RB14-VR2W-110540-2,74.67994,-94.87189,2014-08-17T13:19:00Z,RECOVERD,N,NULL,NULL,NULL
RB15-VR2W-110554-2,ALS,OTN-Global,RB15-VR2W-110554-2,OTN-GlobalALSRB15-VR2W-110554-2RB15-VR2W-110554-2,74.67996,-94.86161,2014-08-14T14:08:00Z,RECOVERD,N,NULL,NULL,NULL
RB18-VR2W-110548-2,ALS,OTN-Global,RB18-VR2W-110548-2,OTN-GlobalALSRB18-VR2W-110548-2RB18-VR2W-110548-2,74.68004,-94.83094,2013-08-30T19:45:00Z,RECOVERD,N,NULL,NULL,NULL
RB20-VR2W-110550-2,ALS,OTN-Global,RB20-VR2W-110550-2,OTN-GlobalALSRB20-VR2W-110550-2RB20-VR2W-110550-2,74.67718,-94.86147,2013-08-30T22:12:00Z,RECOVERD,N,NULL,NULL,NULL
RB19-VR2W-110535-2,ALS,OTN-Global,RB19-VR2W-110535-2,OTN-GlobalALSRB19-VR2W-110535-2RB19-VR2W-110535-2,74.67716,-94.87163,2013-08-30T22:17:00Z,RECOVERD,N,NULL,NULL,NULL
RB24-VR2W-110549-2,ALS,OTN-Global,RB24-VR2W-110549-2,OTN-GlobalALSRB24-VR2W-110549-2RB24-VR2W-110549-2,74.67728,-94.82061,2013-08-30T22:09:00Z,RECOVERD,N,NULL,NULL,NULL
RB11-VR2W-110528-1,ALS,OTN-Global,RB11-VR2W-110528-1,OTN-GlobalALSRB11-VR2W-110528-1RB11-VR2W-110528-1,74.68276,-94.86178,2013-08-07T23:23:00Z,RECOVERD,N,NULL,NULL,NULL
RB11-VR2W-180-300784-1,ALS,OTN-Global,RB11-VR2W-180-300784-1,OTN-GlobalALSRB11-VR2W-180-300784-1RB11-VR2W-180-300784-1,74.68276,-94.86178,2013-08-07T23:23:00Z,RECOVERD,N,NULL,NULL,NULL
RB12-VR2W-110555-1,ALS,OTN-Global,RB12-VR2W-110555-1,OTN-GlobalALSRB12-VR2W-110555-1RB12-VR2W-110555-1,74.68279,-94.85154,2013-08-04T23:22:00Z,RECOVERD,N,NULL,NULL,NULL
RB17-VR2W-110552-2,ALS,OTN-Global,RB17-VR2W-110552-2,OTN-GlobalALSRB17-VR2W-110552-2RB17-VR2W-110552-2,74.68001,-94.84119,2014-08-14T13:58:00Z,RECOVERD,N,NULL,NULL,NULL
RB22-VR2W-110526-2,ALS,OTN-Global,RB22-VR2W-110526-2,OTN-GlobalALSRB22-VR2W-110526-2RB22-VR2W-110526-2,74.67723,-94.84104,2014-08-14T13:17:00Z,RECOVERD,N,NULL,NULL,NULL
RB21-VR2W-110531-2,ALS,OTN-Global,RB21-VR2W-110531-2,OTN-GlobalALSRB21-VR2W-110531-2RB21-VR2W-110531-2,74.67721,-94.8513,2014-08-14T13:22:00Z,RECOVERD,N,NULL,NULL,NULL
RB23-VR2W-110556-2,ALS,OTN-Global,RB23-VR2W-110556-2,OTN-GlobalALSRB23-VR2W-110556-2RB23-VR2W-110556-2,74.67726,-94.83083,2014-08-14T13:10:00Z,RECOVERD,N,NULL,NULL,NULL
RBBP2-Thermistor-9130-2,ALS,OTN-Global,RBBP2-Thermistor-9130-2,OTN-GlobalALSRBBP2-Thermistor-9130-2RBBP2-Thermistor-9130-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,NULL,NULL,NULL
RBBP2-CPOD-1085-2,ALS,OTN-Global,RBBP2-CPOD-1085-2,OTN-GlobalALSRBBP2-CPOD-1085-2RBBP2-CPOD-1085-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,NULL,NULL,NULL
RBBP2-SBE CT-37SIP59977-7936-2,ALS,OTN-Global,RBBP2-SBE CT-37SIP59977-7936-2,OTN-GlobalALSRBBP2-SBE CT-37SIP59977-7936-2RBBP2-SBE CT-37SIP59977-7936-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,NULL,NULL,NULL
RBBP2-Thermistor-9128-2,ALS,OTN-Global,RBBP2-Thermistor-9128-2,OTN-GlobalALSRBBP2-Thermistor-9128-2RBBP2-Thermistor-9128-2,74.64791,-94.833,2014-08-29T14:38:00Z,RECOVERD,N,NULL,NULL,NULL
RB13-VR2W-110527-1,ALS,OTN-Global,RB13-VR2W-110527-1,OTN-GlobalALSRB13-VR2W-110527-1RB13-VR2W-110527-1,74.68281,-94.84127,2013-08-04T22:40:00Z,RECOVERD,N,NULL,NULL,NULL
RB13-VR2W-180-300583-1,ALS,OTN-Global,RB13-VR2W-180-300583-1,OTN-GlobalALSRB13-VR2W-180-300583-1RB13-VR2W-180-300583-1,74.68281,-94.84127,2013-08-04T22:40:00Z,RECOVERD,N,NULL,NULL,NULL
RB9-VR2W-110522-2,ALS,OTN-Global,RB9-VR2W-110522-2,OTN-GlobalALSRB9-VR2W-110522-2RB9-VR2W-110522-2,74.68553,-94.84139,2013-08-30T21:00:00Z,RECOVERD,N,NULL,NULL,NULL
RB14-VR2W-110540-1,ALS,OTN-Global,RB14-VR2W-110540-1,OTN-GlobalALSRB14-VR2W-110540-1RB14-VR2W-110540-1,74.67994,-94.87189,2013-08-07T23:18:00Z,RECOVERD,N,NULL,NULL,NULL
RB14-VR2W-180-300604-1,ALS,OTN-Global,RB14-VR2W-180-300604-1,OTN-GlobalALSRB14-VR2W-180-300604-1RB14-VR2W-180-300604-1,74.67994,-94.87189,2013-08-07T23:18:00Z,RECOVERD,N,NULL,NULL,NULL
RB15-VR2W-110547-1,ALS,OTN-Global,RB15-VR2W-110547-1,OTN-GlobalALSRB15-VR2W-110547-1RB15-VR2W-110547-1,74.67996,-94.86161,2013-08-07T23:12:00Z,RECOVERD,N,NULL,NULL,NULL
RB15-VR2W-180-300592-1,ALS,OTN-Global,RB15-VR2W-180-300592-1,OTN-GlobalALSRB15-VR2W-180-300592-1RB15-VR2W-180-300592-1,74.67996,-94.86161,2013-08-07T23:12:00Z,RECOVERD,N,NULL,NULL,NULL
RB42-VR2W-110525-2,ALS,OTN-Global,RB42-VR2W-110525-2,OTN-GlobalALSRB42-VR2W-110525-2RB42-VR2W-110525-2,74.66899,-94.82024,2013-08-30T21:11:00Z,RECOVERD,N,NULL,NULL,NULL
RB16-VR2W-110526-1,ALS,OTN-Global,RB16-VR2W-110526-1,OTN-GlobalALSRB16-VR2W-110526-1RB16-VR2W-110526-1,74.67999,-94.85139,2013-08-07T23:07:00Z,RECOVERD,N,NULL,NULL,NULL
RB17-VR2W-110550-1,ALS,OTN-Global,RB17-VR2W-110550-1,OTN-GlobalALSRB17-VR2W-110550-1RB17-VR2W-110550-1,74.68001,-94.84119,2013-08-07T23:01:00Z,RECOVERD,N,NULL,NULL,NULL
RB41-VR2W-110532-2,ALS,OTN-Global,RB41-VR2W-110532-2,OTN-GlobalALSRB41-VR2W-110532-2RB41-VR2W-110532-2,74.66895,-94.83046,2013-08-30T21:05:00Z,RECOVERD,N,NULL,NULL,NULL
RB40-VR2W-110544-2,ALS,OTN-Global,RB40-VR2W-110544-2,OTN-GlobalALSRB40-VR2W-110544-2RB40-VR2W-110544-2,74.66894,-94.84069,2013-08-30T20:22:00Z,RECOVERD,N,NULL,NULL,NULL
RB1-VR2W-110543-1,ALS,OTN-Global,RB1-VR2W-110543-1,OTN-GlobalALSRB1-VR2W-110543-1RB1-VR2W-110543-1,74.69107,-94.86206,2013-08-08T00:09:00Z,RECOVERD,N,NULL,NULL,NULL
RB1-VR2W-180-300585-1,ALS,OTN-Global,RB1-VR2W-180-300585-1,OTN-GlobalALSRB1-VR2W-180-300585-1RB1-VR2W-180-300585-1,74.69107,-94.86206,2013-08-08T00:09:00Z,RECOVERD,N,NULL,NULL,NULL
RB21-VR2W-110530-1,ALS,OTN-Global,RB21-VR2W-110530-1,OTN-GlobalALSRB21-VR2W-110530-1RB21-VR2W-110530-1,74.67721,-94.8513,2013-08-07T22:53:00Z,RECOVERD,N,NULL,NULL,NULL
RB21-VR2W-180-300584-1,ALS,OTN-Global,RB21-VR2W-180-300584-1,OTN-GlobalALSRB21-VR2W-180-300584-1RB21-VR2W-180-300584-1,74.67721,-94.8513,2013-08-07T22:53:00Z,RECOVERD,N,NULL,NULL,NULL
RB22-VR2W-110552-1,ALS,OTN-Global,RB22-VR2W-110552-1,OTN-GlobalALSRB22-VR2W-110552-1RB22-VR2W-110552-1,74.67723,-94.84104,2013-08-07T22:48:00Z,RECOVERD,N,NULL,NULL,NULL
RB37-VR2W-110536-2,ALS,OTN-Global,RB37-VR2W-110536-2,OTN-GlobalALSRB37-VR2W-110536-2RB37-VR2W-110536-2,74.66887,-94.87113,2013-08-30T19:30:00Z,RECOVERD,N,NULL,NULL,NULL
RB38-VR2W-110539-2,ALS,OTN-Global,RB38-VR2W-110539-2,OTN-GlobalALSRB38-VR2W-110539-2RB38-VR2W-110539-2,74.6689,-94.861,2013-08-30T21:23:00Z,RECOVERD,N,NULL,NULL,NULL
RB22-VR2W-180-300798-1,ALS,OTN-Global,RB22-VR2W-180-300798-1,OTN-GlobalALSRB22-VR2W-180-300798-1RB22-VR2W-180-300798-1,74.67723,-94.84104,2013-08-07T22:48:00Z,RECOVERD,N,NULL,NULL,NULL
RB23-VR2W-110549-1,ALS,OTN-Global,RB23-VR2W-110549-1,OTN-GlobalALSRB23-VR2W-110549-1RB23-VR2W-110549-1,74.67726,-94.83083,2013-08-07T22:37:00Z,RECOVERD,N,NULL,NULL,NULL
RB39-VR2W-110546-2,ALS,OTN-Global,RB39-VR2W-110546-2,OTN-GlobalALSRB39-VR2W-110546-2RB39-VR2W-110546-2,74.66891,-94.85089,2013-08-30T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
RB23-VR2W-180-300615-1,ALS,OTN-Global,RB23-VR2W-180-300615-1,OTN-GlobalALSRB23-VR2W-180-300615-1RB23-VR2W-180-300615-1,74.67726,-94.83083,2013-08-07T22:37:00Z,RECOVERD,N,NULL,NULL,NULL
RB2-VR2W-110541-1,ALS,OTN-Global,RB2-VR2W-110541-1,OTN-GlobalALSRB2-VR2W-110541-1RB2-VR2W-110541-1,74.6911,-94.85193,2013-08-08T00:14:00Z,RECOVERD,N,NULL,NULL,NULL
RB12-VR2W-110524-2,ALS,OTN-Global,RB12-VR2W-110524-2,OTN-GlobalALSRB12-VR2W-110524-2RB12-VR2W-110524-2,74.68279,-94.85154,2014-08-17T12:54:00Z,RECOVERD,N,NULL,NULL,NULL
RB12-VR2W-180-300597-1,ALS,OTN-Global,RB12-VR2W-180-300597-1,OTN-GlobalALSRB12-VR2W-180-300597-1RB12-VR2W-180-300597-1,74.68279,-94.85154,2013-08-04T23:22:00Z,RECOVERD,N,NULL,NULL,NULL
RB2-VR2W-180-300593-1,ALS,OTN-Global,RB2-VR2W-180-300593-1,OTN-GlobalALSRB2-VR2W-180-300593-1RB2-VR2W-180-300593-1,74.6911,-94.85193,2013-08-08T00:14:00Z,RECOVERD,N,NULL,NULL,NULL
RB4-VR2W-110556-1,ALS,OTN-Global,RB4-VR2W-110556-1,OTN-GlobalALSRB4-VR2W-110556-1RB4-VR2W-110556-1,74.68828,-94.8619,2013-08-08T00:03:00Z,RECOVERD,N,NULL,NULL,NULL
RB4-VR2W-180-300603-1,ALS,OTN-Global,RB4-VR2W-180-300603-1,OTN-GlobalALSRB4-VR2W-180-300603-1RB4-VR2W-180-300603-1,74.68828,-94.8619,2013-08-08T00:03:00Z,RECOVERD,N,NULL,NULL,NULL
RB5-VR2W-110523-1,ALS,OTN-Global,RB5-VR2W-110523-1,OTN-GlobalALSRB5-VR2W-110523-1RB5-VR2W-110523-1,74.68833,-94.85182,2013-08-06T03:53:00Z,RECOVERD,N,NULL,NULL,NULL
RB3-VR2W-110527-2,ALS,OTN-Global,RB3-VR2W-110527-2,OTN-GlobalALSRB3-VR2W-110527-2RB3-VR2W-110527-2,74.68824,-94.87215,2013-08-30T21:05:00Z,RECOVERD,N,NULL,NULL,NULL
RB5-VR2W-180-300769-1,ALS,OTN-Global,RB5-VR2W-180-300769-1,OTN-GlobalALSRB5-VR2W-180-300769-1RB5-VR2W-180-300769-1,74.68833,-94.85182,2013-08-06T03:53:00Z,RECOVERD,N,NULL,NULL,NULL
RB6-VR2W-110551-1,ALS,OTN-Global,RB6-VR2W-110551-1,OTN-GlobalALSRB6-VR2W-110551-1RB6-VR2W-110551-1,74.68547,-94.87215,2013-08-07T23:58:00Z,RECOVERD,N,NULL,NULL,NULL
RB6-VR2W-180-300600-1,ALS,OTN-Global,RB6-VR2W-180-300600-1,OTN-GlobalALSRB6-VR2W-180-300600-1RB6-VR2W-180-300600-1,74.68547,-94.87215,2013-08-07T23:58:00Z,RECOVERD,N,NULL,NULL,NULL
RB7-VR2W-110535-1,ALS,OTN-Global,RB7-VR2W-110535-1,OTN-GlobalALSRB7-VR2W-110535-1RB7-VR2W-110535-1,74.68549,-94.86194,2013-08-09T19:24:00Z,RECOVERD,N,NULL,NULL,NULL
RB7-VR2W-180-300783-1,ALS,OTN-Global,RB7-VR2W-180-300783-1,OTN-GlobalALSRB7-VR2W-180-300783-1RB7-VR2W-180-300783-1,74.68549,-94.86194,2013-08-09T19:24:00Z,RECOVERD,N,NULL,NULL,NULL
RB8-VR2W-110529-1,ALS,OTN-Global,RB8-VR2W-110529-1,OTN-GlobalALSRB8-VR2W-110529-1RB8-VR2W-110529-1,74.68551,-94.85168,2013-08-04T22:55:00Z,RECOVERD,N,NULL,NULL,NULL
RB8-VR2W-180-300586-1,ALS,OTN-Global,RB8-VR2W-180-300586-1,OTN-GlobalALSRB8-VR2W-180-300586-1RB8-VR2W-180-300586-1,74.68551,-94.85168,2013-08-04T22:55:00Z,RECOVERD,N,NULL,NULL,NULL
RBD10-VR2W-180-300797-1,ALS,OTN-Global,RBD10-VR2W-180-300797-1,OTN-GlobalALSRBD10-VR2W-180-300797-1RBD10-VR2W-180-300797-1,74.64589,-94.82622,2013-07-31T19:45:00Z,RECOVERD,N,NULL,NULL,NULL
RBD11-VR2W-180-300782-1,ALS,OTN-Global,RBD11-VR2W-180-300782-1,OTN-GlobalALSRBD11-VR2W-180-300782-1RBD11-VR2W-180-300782-1,74.64476,-94.81683,2013-07-31T19:50:00Z,RECOVERD,N,NULL,NULL,NULL
RBD12-VR2W-180-300589-1,ALS,OTN-Global,RBD12-VR2W-180-300589-1,OTN-GlobalALSRBD12-VR2W-180-300589-1RBD12-VR2W-180-300589-1,74.64359,-94.80775,2013-07-31T19:55:00Z,RECOVERD,N,NULL,NULL,NULL
RBD13-VR2W-180-300770-1,ALS,OTN-Global,RBD13-VR2W-180-300770-1,OTN-GlobalALSRBD13-VR2W-180-300770-1RBD13-VR2W-180-300770-1,74.6425,-94.79884,2013-07-31T20:00:00Z,RECOVERD,N,NULL,NULL,NULL
RBD14-VR2W-110539-1,ALS,OTN-Global,RBD14-VR2W-110539-1,OTN-GlobalALSRBD14-VR2W-110539-1RBD14-VR2W-110539-1,74.64742,-94.91291,2013-07-31T20:05:00Z,RECOVERD,N,NULL,NULL,NULL
RBD15-VR2W-180-300609-1,ALS,OTN-Global,RBD15-VR2W-180-300609-1,OTN-GlobalALSRBD15-VR2W-180-300609-1RBD15-VR2W-180-300609-1,74.64629,-94.9037,2013-07-31T20:10:00Z,RECOVERD,N,NULL,NULL,NULL
RBBP2-CPOD-1085-1,ALS,OTN-Global,RBBP2-CPOD-1085-1,OTN-GlobalALSRBBP2-CPOD-1085-1RBBP2-CPOD-1085-1,74.68482,-94.85932,2013-08-09T18:25:00Z,RECOVERD,N,NULL,NULL,NULL
RBD16-VR2W-180-300599-1,ALS,OTN-Global,RBD16-VR2W-180-300599-1,OTN-GlobalALSRBD16-VR2W-180-300599-1RBD16-VR2W-180-300599-1,74.64516,-94.89447,2013-07-31T20:15:00Z,RECOVERD,N,NULL,NULL,NULL
RB6-VR2W-110529-2,ALS,OTN-Global,RB6-VR2W-110529-2,OTN-GlobalALSRB6-VR2W-110529-2RB6-VR2W-110529-2,74.68547,-94.87215,2014-08-13T13:15:00Z,RECOVERD,N,NULL,NULL,NULL
RB4-VR2W-110523-2,ALS,OTN-Global,RB4-VR2W-110523-2,OTN-GlobalALSRB4-VR2W-110523-2RB4-VR2W-110523-2,74.68828,-94.8619,2014-08-13T11:44:00Z,RECOVERD,N,NULL,NULL,NULL
RBD17-VR2W-110536-1,ALS,OTN-Global,RBD17-VR2W-110536-1,OTN-GlobalALSRBD17-VR2W-110536-1RBD17-VR2W-110536-1,74.64394,-94.88503,2013-07-31T20:20:00Z,RECOVERD,N,NULL,NULL,NULL
